price_t,bedrooms,bathrooms,sqft_living_t,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement_t,yr_built,yr_renovated,zip_range3,zip1,zip2,zip3,year_1,year_2,log_sqft_lot,price,sqft_living,sqft_basement
358800,4,2.5,2155,8140,2,0,0,3,8,2155,0,1996,0,1,1,0,0,0,0,9.004545459,286500,1840,800
286500,3,2,1840,8140,1,0,0,4,7,1040,1,1975,0,1,1,0,0,0,0,9.004545459,555000,2350,920
306500,3,1.5,1100,8140,1,0,0,4,7,1100,0,1965,0,2,0,1,0,0,0,9.004545459,358800,2155,0
210000,2,1,990,8140,1,0,0,1,6,990,0,1910,0,3,0,0,1,0,0,9.004545459,389950,2170,0
332000,2,1,1150,8138,1,0,0,3,7,1150,0,1954,0,4,0,0,0,0,0,9.004299729,332000,1150,0
241450,3,1,1100,8138,1,0,0,3,7,1100,0,1949,0,4,0,0,0,0,0,9.004299729,241450,1100,0
403250,2,1.5,1430,8137,1,0,0,3,7,1130,1,1934,0,4,0,0,0,0,0,9.004176841,403250,1430,300
276000,3,2,1370,8137,1,0,0,4,7,1370,0,1988,0,1,1,0,0,0,0,9.004176841,276000,1370,0
363000,3,1.75,1960,8136,1,0,0,3,7,980,1,1948,0,3,0,0,1,0,0,9.004053938,328000,1360,0
340000,3,1.75,1960,8136,1,0,0,3,7,980,1,1948,0,3,0,0,1,0,0,9.004053938,525000,1330,0
328000,4,1,1360,8136,1,0,0,3,7,1360,0,1948,0,4,0,0,0,0,0,9.004053938,340000,1960,980
525000,3,1.75,1330,8136,1,0,0,4,7,1330,0,1977,0,1,1,0,0,0,0,9.004053938,363000,1960,980
432000,3,1.75,1550,8134,1,0,0,4,7,1550,0,1959,0,1,1,0,0,0,0,9.003808086,268000,1550,0
268000,3,2.5,1550,8134,2,0,0,3,7,1550,0,1991,0,1,1,0,0,0,0,9.003808086,432000,1550,0
510000,3,2.5,1830,8133,1,0,0,3,8,1390,1,1996,0,1,1,0,0,0,0,9.003685138,510000,1830,440
442200,4,1.75,1620,8132,1,0,0,3,8,1620,0,1974,0,2,0,1,0,0,0,9.003562175,442200,1620,0
852500,5,3.75,3830,8131,2,0,0,3,10,3830,0,2005,0,3,0,0,1,0,1,9.003439196,852500,3830,0
996000,3,3.25,3620,8131,2,0,0,4,10,2730,1,1988,0,2,0,1,0,0,0,9.003439196,996000,3620,890
750000,5,4,4234.5,8130,2,0,0,3,10,4500,0,2007,0,2,0,1,0,0,1,9.003316203,328500,1950,0
328500,3,2.5,1950,8130,2,0,0,4,9,1950,0,1990,0,2,0,1,0,0,0,9.003316203,505000,1070,0
505000,2,1,1070,8130,1,0,0,3,7,1070,0,1942,0,3,0,0,1,0,0,9.003316203,750000,4500,0
234000,3,1,1040,8128,1,0,0,3,6,1040,0,1983,0,1,1,0,0,0,0,9.00307017,234000,1040,0
399900,4,2.5,2710,8127,2,0,0,3,8,2710,0,1994,0,2,0,1,0,0,0,9.002947131,399900,2710,0
600000,4,2.5,2070,8127,1.5,0,0,3,9,1590,1,1924,2003,4,0,0,0,0,0,9.002947131,600000,2070,480
1129574,4,3.5,3530,8126,2,0,0,3,10,3530,0,2007,0,1,1,0,0,0,1,9.002824077,265000,1420,0
515500,4,2.75,2830,8126,2,0,0,3,8,2830,0,2005,0,2,0,1,0,0,1,9.002824077,515500,2830,0
265000,3,1.75,1420,8126,1,0,0,3,8,1420,0,1991,0,1,1,0,0,0,0,9.002824077,1280000,3530,0
1129574,4,3.5,4234.5,8125,2,0,3,5,10,3140,1,1922,0,4,0,0,0,0,0,9.002701007,261000,750,0
1129574,4,2,3090,8125,2.5,0,0,5,8,3090,0,1918,0,3,0,0,1,0,0,9.002701007,2250000,4440,1300
555000,4,2.25,2220,8125,1,0,0,4,8,1450,1,1965,0,1,1,0,0,0,0,9.002701007,340000,1900,360
340000,3,2.25,1900,8125,1,0,0,3,7,1540,1,1969,0,2,0,1,0,0,0,9.002701007,295000,1660,510
295000,3,2.5,1660,8125,1,0,0,3,7,1150,1,1999,0,4,0,0,0,0,0,9.002701007,510000,1620,0
510000,4,2.5,1620,8125,2,0,0,4,7,1620,0,1983,0,3,0,0,1,0,0,9.002701007,145000,800,0
210000,3,1,1040,8125,1,0,0,3,7,1040,0,1956,0,1,1,0,0,0,0,9.002701007,210000,1040,0
145000,2,1,800,8125,1,0,0,3,6,800,0,1964,0,1,1,0,0,0,0,9.002701007,1220000,3090,0
261000,2,1,750,8125,1,0,0,4,6,750,0,1943,0,2,0,1,0,0,0,9.002701007,555000,2220,770
306000,4,2.5,2490,8124,2,0,0,3,7,2490,0,2001,0,3,0,0,1,0,0,9.002577923,306000,2490,0
440250,3,1.5,1850,8124,1,0,0,4,7,1850,0,1948,0,4,0,0,0,0,0,9.002577923,440250,1850,0
541338,3,2.5,2060,8123,2,0,0,3,8,1010,1,1977,0,2,0,1,0,0,0,9.002454823,541338,2060,1050
502000,6,2.5,2890,8122,1,0,0,3,8,1630,1,1977,0,1,1,0,0,0,0,9.002331708,234000,1040,0
234000,3,1,1040,8122,1,0,0,5,7,1040,0,1971,0,4,0,0,0,0,0,9.002331708,502000,2890,1260
950000,5,4,4100,8120,2,0,0,3,9,4100,0,2011,0,2,0,1,0,0,1,9.002085433,199000,2030,0
690000,4,2.5,2740,8120,2,0,0,3,9,2740,0,1999,0,3,0,0,1,0,0,9.002085433,690000,2740,0
429000,5,2.5,2720,8120,1,0,0,3,7,1360,1,1970,0,3,0,0,1,0,0,9.002085433,325000,2260,0
325000,3,2.5,2260,8120,2,0,0,3,8,2260,0,2004,0,1,1,0,0,0,1,9.002085433,400000,700,0
199000,4,2,2030,8120,2,0,0,3,7,2030,0,1950,0,4,0,0,0,0,0,9.002085433,429000,2720,1360
400000,2,1,700,8120,1,0,0,3,7,700,0,1927,0,3,0,0,1,0,0,9.002085433,950000,4100,0
440000,4,2.25,2160,8119,1,0,0,3,8,1080,1,1966,0,1,1,0,0,0,0,9.001962273,875000,1220,0
1129574,4,3,2150,8119,2,0,0,3,8,2150,0,1953,2004,2,0,1,0,0,0,9.001962273,940000,1220,0
940000,3,1,1220,8119,1,0,0,4,7,1220,0,1955,0,2,0,1,0,0,0,9.001962273,440000,2160,1080
875000,3,1,1220,8119,1,0,0,4,7,1220,0,1955,0,2,0,1,0,0,0,9.001962273,1200000,2150,0
1129574,5,5.25,3410,8118,2,0,0,3,11,3410,0,2006,0,2,0,1,0,0,1,9.001839097,264000,1820,740
507500,3,2,2020,8118,1,0,0,3,7,1020,1,1963,0,1,1,0,0,0,0,9.001839097,507500,2020,1000
264000,4,1.75,1820,8118,1,0,0,4,7,1080,1,1980,0,1,1,0,0,0,0,9.001839097,2250000,3410,0
395000,4,1.75,1910,8117,1,0,0,3,7,1460,1,1975,0,3,0,0,1,0,0,9.001715907,585000,1860,400
585000,4,2.5,1860,8117,1,0,0,4,8,1460,1,1966,0,1,1,0,0,0,0,9.001715907,395000,1910,450
450000,3,2.5,2530,8116,2,0,0,3,8,2530,0,2001,0,1,1,0,0,0,0,9.001592701,199500,1750,0
397950,4,1.75,2360,8116,1,0,0,4,7,1180,1,1916,1970,4,0,0,0,0,0,9.001592701,247000,1750,0
247000,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,2,0,1,0,0,0,9.001592701,397950,2360,1180
199500,4,2,1750,8116,1,0,0,4,5,1750,0,1943,0,2,0,1,0,0,0,9.001592701,450000,2530,0
1129574,4,3.25,3820,8114,2,0,0,3,10,3820,0,2005,0,1,1,0,0,0,1,9.001346244,323000,1440,0
530000,3,2.25,2160,8114,1,0,0,3,8,1460,1,1960,0,4,0,0,0,0,0,9.001346244,607000,1230,0
323000,4,1.75,1440,8114,1,0,0,4,7,1440,0,1963,0,4,0,0,0,0,0,9.001346244,1620000,3820,0
650000,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,1,1,0,0,0,0,9.001346244,530000,2160,700
607000,3,1,1230,8114,1,0,0,4,7,1230,0,1951,0,1,1,0,0,0,0,9.001346244,650000,1320,0
1129574,5,2.5,3370,8113,2,0,0,3,9,3370,0,2005,0,1,1,0,0,0,1,9.001222992,1090000,2920,0
1090000,3,2.5,2920,8113,2,0,0,3,8,2920,0,1950,2010,1,1,0,0,0,0,9.001222992,1250000,3370,0
595000,4,1.5,1350,8113,1,0,0,4,7,1350,0,1959,0,1,1,0,0,0,0,9.001222992,595000,1350,0
1129574,4,3.75,4234.5,8112,3,0,4,3,11,3570,1,2003,0,3,0,0,1,0,1,9.001099726,1630000,4410,840
1129574,2,1.75,2080,8112,1,1,4,4,8,1040,1,1939,1984,4,0,0,0,0,0,9.001099726,1190000,2080,1040
562000,5,2.25,3040,8111,2,0,0,3,8,3040,0,1984,0,2,0,1,0,0,0,9.000976444,562000,3040,0
445000,4,2.5,2790,8111,2,0,0,3,9,2480,1,2004,0,2,0,1,0,0,1,9.000976444,485000,1570,0
485000,3,2.25,1570,8111,2,0,0,3,8,1570,0,1984,0,3,0,0,1,0,0,9.000976444,445000,2790,310
325500,3,1.5,1540,8110,1,0,0,4,7,1190,1,1959,0,4,0,0,0,0,0,9.000853147,325500,1540,350
405500,3,1.5,1010,8108,1,0,0,5,7,1010,0,1954,0,4,0,0,0,0,0,9.000606508,405500,1010,0
200000,3,1,1010,8108,1,0,0,3,7,1010,0,1955,0,4,0,0,0,0,0,9.000606508,200000,1010,0
622500,4,2.5,2980,8107,2,0,0,3,9,2980,0,2000,0,2,0,1,0,0,0,9.000483165,460000,1830,900
460000,2,2.5,1830,8107,1,0,0,5,7,930,1,1946,0,4,0,0,0,0,0,9.000483165,622500,2980,0
375000,3,1.75,960,8106,1,0,0,3,7,960,0,1962,0,2,0,1,0,0,0,9.000359807,375000,960,0
1129574,4,2.75,3370,8103,1,0,3,3,9,1970,1,1970,2014,4,0,0,0,0,0,8.999989642,1140000,3370,1400
380000,3,2.5,2390,8102,2,0,0,4,8,2390,0,1986,0,2,0,1,0,0,0,8.999866224,420000,1720,860
420000,3,1.75,1720,8102,1,0,0,5,6,860,1,1940,0,4,0,0,0,0,0,8.999866224,260000,1490,0
332500,4,1,1670,8102,1.5,0,0,3,6,1670,0,1944,0,4,0,0,0,0,0,8.999866224,380000,2390,0
260000,3,2.5,1490,8102,2,0,0,4,7,1490,0,1990,0,2,0,1,0,0,0,8.999866224,332500,1670,0
310000,2,1,1020,8102,1,0,0,3,7,1020,0,1956,0,2,0,1,0,0,0,8.999866224,310000,1020,0
620000,4,2.25,2210,8101,2,0,0,3,9,2210,0,1985,0,3,0,0,1,0,0,8.99974279,620000,2210,0
1060000,4,3.5,3850,8100,2,0,1,3,11,2430,1,1995,0,1,1,0,0,0,0,8.999619341,229000,1020,0
1129574,5,3.5,3630,8100,2,0,0,3,10,3630,0,2008,0,1,1,0,0,0,1,8.999619341,185000,1150,0
550000,7,4,3440,8100,2,0,0,3,7,3440,0,1970,0,3,0,0,1,0,0,8.999619341,173000,1740,690
718000,5,2.75,3250,8100,2,0,0,3,8,3250,0,2014,0,4,0,0,0,1,0,8.999619341,183000,1070,0
607500,4,2.5,3000,8100,2,0,0,3,8,3000,0,1992,0,4,0,0,0,0,0,8.999619341,665000,2080,860
297975,3,2.25,2820,8100,1,0,0,4,7,1720,1,1947,0,4,0,0,0,0,0,8.999619341,438400,1340,0
1129574,5,2.5,2770,8100,2,0,0,3,9,2770,0,2002,0,1,1,0,0,0,0,8.999619341,401000,840,0
360000,4,2.25,2620,8100,1,0,0,4,7,1550,1,1964,0,4,0,0,0,0,0,8.999619341,200000,950,0
1080000,4,2.75,2580,8100,2,0,1,4,8,1780,1,1964,0,2,0,1,0,0,0,8.999619341,1310000,2770,0
575000,4,1.75,2440,8100,1,0,0,4,9,1620,1,1960,0,4,0,0,0,0,0,8.999619341,405000,1980,670
315000,5,1.75,2320,8100,1,0,0,4,7,1160,1,1956,0,4,0,0,0,0,0,8.999619341,232000,960,150
299000,4,2.5,2300,8100,1,0,0,4,8,1360,1,1979,0,1,1,0,0,0,0,8.999619341,267000,1400,0
305000,4,1.75,2200,8100,1.5,0,0,5,6,1400,1,1942,0,4,0,0,0,0,0,8.999619341,290000,1310,0
297500,4,2.5,2190,8100,1,0,0,4,8,1250,1,1978,0,1,1,0,0,0,0,8.999619341,158550,1710,0
304400,4,2.75,2140,8100,2,0,0,4,7,2140,0,1990,0,1,1,0,0,0,0,8.999619341,263000,1410,0
665000,4,2.5,2080,8100,1,0,2,5,8,1220,1,1952,0,4,0,0,0,0,0,8.999619341,452000,1340,0
310000,4,2.75,2060,8100,1,0,0,4,7,1310,1,1988,0,4,0,0,0,0,0,8.999619341,420550,1370,0
420000,4,2.5,2030,8100,1,0,0,3,7,1150,1,1973,0,2,0,1,0,0,0,8.999619341,245000,1700,500
450000,3,1,2020,8100,1,0,0,3,7,1170,1,1956,0,4,0,0,0,0,0,8.999619341,1060000,3850,1420
370000,4,2,2020,8100,1.5,0,0,4,7,1160,1,1946,0,4,0,0,0,0,0,8.999619341,272000,1130,0
245000,5,1.5,2000,8100,1.5,0,0,3,6,2000,0,1946,0,4,0,0,0,0,0,8.999619341,667000,1720,0
405000,3,1.75,1980,8100,1,0,0,4,7,1310,1,1949,0,4,0,0,0,0,0,8.999619341,190000,1640,600
520500,3,2,1900,8100,1,0,0,4,7,950,1,1940,0,3,0,0,1,0,0,8.999619341,346000,1270,390
340000,3,1,1840,8100,1,0,0,4,7,920,1,1953,0,4,0,0,0,0,0,8.999619341,250000,1800,0
185000,3,1,1840,8100,1,0,0,4,7,920,1,1953,0,4,0,0,0,0,0,8.999619341,520500,1900,950
250000,4,2.5,1800,8100,2,0,0,3,7,1800,0,1998,0,2,0,1,0,0,0,8.999619341,297500,2190,940
260000,4,1,1740,8100,1,0,0,4,7,1020,1,1962,0,2,0,1,0,0,0,8.999619341,305000,2200,800
173000,2,1,1740,8100,1,0,0,3,6,1050,1,1947,0,4,0,0,0,0,0,8.999619341,357500,1450,0
667000,3,1.5,1720,8100,2,0,0,3,8,1720,0,1907,0,3,0,0,1,0,0,8.999619341,330000,1250,0
158550,5,1.5,1710,8100,1.5,0,0,4,7,1710,0,1961,0,1,1,0,0,0,0,8.999619341,386000,1330,0
245000,3,2.25,1700,8100,1,0,0,3,7,1200,1,1980,0,2,0,1,0,0,0,8.999619341,436000,1240,0
640000,3,1.75,1680,8100,1,0,2,3,8,1680,0,1950,0,4,0,0,0,0,0,8.999619341,550000,3440,0
190000,3,1,1640,8100,1,0,0,3,6,1040,1,1939,0,4,0,0,0,0,0,8.999619341,640000,1680,0
250000,3,2,1590,8100,1,0,0,3,7,1060,1,1996,0,2,0,1,0,0,0,8.999619341,299000,2300,940
525000,3,1,1560,8100,1,0,0,4,8,1140,1,1952,0,4,0,0,0,0,0,8.999619341,245000,2000,0
430000,3,1.75,1540,8100,1,0,0,4,7,940,1,1947,0,4,0,0,0,0,0,8.999619341,294900,1500,290
475000,3,1.75,1520,8100,1,0,0,5,6,760,1,1945,0,3,0,0,1,0,0,8.999619341,450000,2020,850
294900,3,2.25,1500,8100,1,0,0,3,7,1210,1,1968,0,2,0,1,0,0,0,8.999619341,260000,1740,720
357500,3,1,1450,8100,1,0,0,3,6,1450,0,1952,0,4,0,0,0,0,0,8.999619341,185000,1840,920
263000,3,1.75,1410,8100,2,0,0,3,7,1410,0,1985,0,2,0,1,0,0,0,8.999619341,340000,1840,920
267000,3,1,1400,8100,1.5,0,0,3,6,1400,0,1944,0,4,0,0,0,0,0,8.999619341,339000,1080,0
420550,4,2,1370,8100,1,0,0,2,7,1370,0,1947,0,4,0,0,0,0,0,8.999619341,370000,2020,860
300000,2,1.75,1360,8100,1,0,0,3,7,860,1,1975,0,4,0,0,0,0,0,8.999619341,310000,2060,750
201000,4,1.5,1360,8100,1.5,0,0,3,7,1360,0,1962,0,4,0,0,0,0,0,8.999619341,299000,960,0
452000,2,1,1340,8100,1,0,2,3,8,1340,0,1950,0,4,0,0,0,0,0,8.999619341,250000,990,0
438400,2,1,1340,8100,1,0,0,4,7,1340,0,1953,0,4,0,0,0,0,0,8.999619341,255000,960,0
386000,3,2,1330,8100,1,0,0,4,7,1330,0,1969,0,2,0,1,0,0,0,8.999619341,575000,2440,820
500000,3,1.5,1320,8100,1,0,0,4,7,1320,0,1951,0,4,0,0,0,0,0,8.999619341,304400,2140,0
268950,3,1,1320,8100,1,0,0,3,6,880,1,1943,0,4,0,0,0,0,0,8.999619341,475000,1520,760
290000,3,1.5,1310,8100,1,0,0,3,7,1310,0,1965,0,2,0,1,0,0,0,8.999619341,607500,3000,0
346000,3,1.75,1270,8100,1,0,0,3,6,880,1,1950,0,4,0,0,0,0,0,8.999619341,315000,2320,1160
365000,2,1,1250,8100,1,0,0,4,7,1250,0,1947,0,4,0,0,0,0,0,8.999619341,425000,1190,360
330000,3,1.75,1250,8100,1,0,0,3,7,1250,0,1951,2004,4,0,0,0,0,0,8.999619341,201000,1360,0
436000,2,1,1240,8100,1.5,0,2,3,7,1240,0,1925,0,4,0,0,0,0,0,8.999619341,179500,900,0
425000,3,1.5,1190,8100,1,0,0,3,7,830,1,1947,0,4,0,0,0,0,0,8.999619341,430000,1540,600
185000,3,1,1150,8100,1,0,0,3,6,1150,0,1932,0,4,0,0,0,0,0,8.999619341,297975,2820,1100
272000,3,1,1130,8100,1.5,0,0,3,6,1130,0,1934,0,4,0,0,0,0,0,8.999619341,1080000,2580,800
339000,3,1,1080,8100,1,0,0,4,7,1080,0,1955,0,4,0,0,0,0,0,8.999619341,259950,790,0
183000,3,1.75,1070,8100,1,0,0,4,6,1070,0,1957,0,1,1,0,0,0,0,8.999619341,254950,700,0
295000,3,1.75,1060,8100,2,0,0,4,7,1060,0,1983,0,2,0,1,0,0,0,8.999619341,500000,1320,0
229000,3,1,1020,8100,1,0,0,3,7,1020,0,1954,0,4,0,0,0,0,0,8.999619341,268950,1320,440
195000,2,1,1020,8100,1,0,0,3,6,1020,0,1940,0,4,0,0,0,0,0,8.999619341,365000,1250,0
250000,3,1,990,8100,1,0,0,3,6,990,0,1949,0,4,0,0,0,0,0,8.999619341,300000,1360,500
299000,3,1,960,8100,1,0,0,3,7,960,0,1955,0,4,0,0,0,0,0,8.999619341,525000,1560,420
255000,3,1,960,8100,1,0,0,3,7,960,0,1955,0,4,0,0,0,0,0,8.999619341,420000,2030,880
232000,2,1,960,8100,1,0,0,3,6,810,1,1936,0,4,0,0,0,0,0,8.999619341,150000,890,0
200000,2,1,950,8100,1,0,0,3,6,950,0,1955,0,4,0,0,0,0,0,8.999619341,295000,1060,0
179500,3,1,900,8100,1,0,0,4,6,900,0,1959,0,1,1,0,0,0,0,8.999619341,195000,1020,0
150000,2,1,890,8100,1,0,0,3,6,890,0,1942,0,4,0,0,0,0,0,8.999619341,360000,2620,1070
401000,2,1,840,8100,1,0,0,4,7,840,0,1948,0,4,0,0,0,0,0,8.999619341,1560000,3630,0
259950,2,1,790,8100,1,0,0,3,6,790,0,1947,0,4,0,0,0,0,0,8.999619341,718000,3250,0
254950,2,1,700,8100,1,0,0,3,6,700,0,1949,0,4,0,0,0,0,0,8.999619341,250000,1590,530
275000,3,1.75,1300,8099,1,0,0,4,7,1080,1,1976,0,2,0,1,0,0,0,8.999495876,275000,1300,220
860000,4,3.5,3380,8098,1,0,1,5,9,1690,1,1952,0,1,1,0,0,0,0,8.999372397,860000,3380,1690
330000,4,2.25,2440,8098,2,0,0,3,8,2440,0,1983,0,1,1,0,0,0,0,8.999372397,330000,2440,0
860000,4,2.75,3160,8097,2,0,0,3,9,3160,0,2014,0,1,1,0,0,1,0,8.999248902,420000,1060,120
420000,3,1,1060,8097,1,0,0,4,7,940,1,1923,0,4,0,0,0,0,0,8.999248902,860000,3160,0
782000,4,3.5,3910,8095,2,0,0,3,9,3130,1,2007,0,1,1,0,0,0,1,8.999001866,760000,3520,0
760000,4,2.5,3520,8095,2,0,0,3,9,3520,0,2006,0,2,0,1,0,0,1,8.999001866,550000,2090,0
550000,3,2.25,2090,8095,2,0,2,3,10,2090,0,1988,0,4,0,0,0,0,0,8.999001866,782000,3910,780
601002,4,2.5,2050,8094,1,0,0,3,8,1050,1,1976,0,2,0,1,0,0,0,8.998878325,601002,2050,1000
890776,5,2.75,3170,8093,2,0,0,3,9,3170,0,2014,0,3,0,0,1,1,0,8.998754769,366000,2020,720
339999,3,2.5,2360,8093,2,0,0,3,8,2360,0,1995,0,3,0,0,1,0,0,8.998754769,339999,2360,0
366000,4,2.75,2020,8093,1,0,0,5,7,1300,1,1961,0,4,0,0,0,0,0,8.998754769,890776,3170,0
505657,4,2.75,2790,8092,2,0,0,3,8,2790,0,2013,0,2,0,1,0,1,0,8.998631198,242000,1260,0
242000,3,2,1260,8092,1,0,0,3,7,1260,0,1986,0,2,0,1,0,0,0,8.998631198,505657,2790,0
393000,4,2.5,2641,8091,2,0,0,3,7,2641,0,1998,0,1,1,0,0,0,0,8.998507612,355000,2160,0
355000,3,2,2160,8091,1.5,0,0,3,8,2160,0,2000,0,1,1,0,0,0,0,8.998507612,393000,2641,0
280000,3,2,1470,8089,1,0,0,3,7,1470,0,1987,0,4,0,0,0,0,0,8.998260393,280000,1470,0
1129574,5,3.75,4234.5,8088,2,0,0,3,11,4470,0,2008,0,1,1,0,0,0,1,8.998136761,410000,1410,0
410000,3,2,1410,8088,1,0,0,3,7,1410,0,1987,0,2,0,1,0,0,0,8.998136761,1540000,4470,0
804100,4,2.5,3070,8086,2,0,0,3,10,3070,0,2005,0,2,0,1,0,0,1,8.99788945,550000,1840,0
262500,5,2.25,1950,8086,1,0,0,3,7,1130,1,1980,0,1,1,0,0,0,0,8.99788945,425000,1500,440
550000,3,1.75,1840,8086,1,0,0,4,8,1840,0,1964,0,2,0,1,0,0,0,8.99788945,262500,1950,820
425000,3,2,1500,8086,1,0,0,3,7,1060,1,1981,0,1,1,0,0,0,0,8.99788945,804100,3070,0
329950,3,2.5,1820,8085,2,0,0,3,7,1820,0,1983,0,2,0,1,0,0,0,8.997765772,395000,1620,410
477000,3,1.75,1780,8085,1,0,0,3,7,1210,1,1976,0,1,1,0,0,0,0,8.997765772,477000,1780,570
395000,3,1.75,1620,8085,1,0,0,3,7,1210,1,1976,0,1,1,0,0,0,0,8.997765772,329950,1820,0
209000,3,1.75,1250,8084,1,0,0,4,7,1250,0,1967,0,1,1,0,0,0,0,8.997642079,209000,1250,0
345000,2,1,1130,8081,1,0,0,4,7,1130,0,1921,0,4,0,0,0,0,0,8.997270906,345000,1130,0
510000,3,2,1680,8080,1,0,0,3,8,1680,0,1987,0,3,0,0,1,0,0,8.997147152,510000,1680,0
177000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,1,1,0,0,0,0,8.997023381,177000,1150,0
311100,4,2.25,2130,8078,1,0,0,4,7,1380,1,1977,0,2,0,1,0,0,0,8.996899596,1200000,1560,0
1129574,3,1.75,1560,8078,1.5,1,4,4,6,1560,0,1928,0,2,0,1,0,0,0,8.996899596,311100,2130,750
1129574,5,4.5,4234.5,8076,2,0,0,3,11,3400,1,2007,0,1,1,0,0,0,1,8.996651979,390000,2250,0
390000,3,2.5,2250,8076,2,0,0,3,8,2250,0,1995,0,2,0,1,0,0,0,8.996651979,297262,1730,0
279000,4,2.5,2040,8076,2,0,0,3,7,2040,0,1994,0,2,0,1,0,0,0,8.996651979,279000,2040,0
297262,3,2.5,1730,8076,2,0,0,3,8,1730,0,1994,0,1,1,0,0,0,0,8.996651979,1530000,4270,870
265000,5,2.25,2600,8075,1.5,0,0,4,8,2600,0,1969,0,3,0,0,1,0,0,8.996528148,240000,1220,330
280000,4,2.25,2100,8075,2,0,0,3,8,2100,0,1978,0,1,1,0,0,0,0,8.996528148,280000,2100,0
260000,3,2,1920,8075,1,0,0,4,7,1510,1,1969,0,1,1,0,0,0,0,8.996528148,265000,2600,0
240000,4,1,1220,8075,1,0,0,2,7,890,1,1969,0,1,1,0,0,0,0,8.996528148,215000,1210,0
215000,3,1.75,1210,8075,1,0,0,4,6,1210,0,1983,0,1,1,0,0,0,0,8.996528148,260000,1920,410
390000,3,1,1040,8075,1,0,0,4,7,1040,0,1961,0,1,1,0,0,0,0,8.996528148,390000,1040,0
650000,3,2.5,2540,8073,1,0,0,4,8,1880,1,1937,0,4,0,0,0,0,0,8.996280439,234975,1650,550
465000,3,1.75,1730,8073,1,0,0,3,8,1350,1,1971,0,4,0,0,0,0,0,8.996280439,650000,2540,660
234975,3,1.75,1650,8073,1,0,0,3,7,1100,1,1980,0,3,0,0,1,0,0,8.996280439,465000,1730,380
1129574,3,3.5,3620,8072,2,0,0,3,10,2920,1,1999,0,1,1,0,0,0,0,8.996156562,639500,2010,0
639500,3,1.75,2010,8072,1,0,0,4,8,2010,0,1974,0,2,0,1,0,0,0,8.996156562,1160000,3620,700
545000,3,2,1610,8069,1,0,0,5,7,1090,1,1955,0,1,1,0,0,0,0,8.995784838,240000,1310,0
240000,3,2,1310,8069,1,0,0,3,7,1310,0,1990,0,2,0,1,0,0,0,8.995784838,545000,1610,520
710000,4,2.25,2000,8068,2,0,0,5,8,2000,0,1976,0,1,1,0,0,0,0,8.995660899,710000,2000,0
615000,3,2.25,2300,8067,1,0,0,4,8,1300,1,1979,0,2,0,1,0,0,0,8.995536945,615000,2300,1000
315000,3,1.5,1700,8067,1,0,0,3,7,1250,1,1956,0,4,0,0,0,0,0,8.995536945,315000,1700,450
757500,5,2.25,3160,8065,2,0,0,3,8,3160,0,1977,0,1,1,0,0,0,0,8.995288991,300000,2200,0
300000,4,2.5,2200,8065,2,0,0,3,7,2200,0,1998,0,1,1,0,0,0,0,8.995288991,299000,2010,920
299000,3,1.75,2010,8065,1,0,0,4,7,1090,1,1984,0,1,1,0,0,0,0,8.995288991,435000,1310,0
435000,3,1.75,1310,8065,1,0,0,4,6,1310,0,1948,0,3,0,0,1,0,0,8.995288991,757500,3160,0
326000,6,3,2580,8064,1.5,0,0,3,7,1880,1,1913,0,3,0,0,1,0,0,8.99516499,710000,2090,0
710000,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,0,1,1,0,0,0,0,8.99516499,400000,1450,0
680000,3,2.5,1610,8064,1,0,2,4,7,1160,1,1981,0,1,1,0,0,0,0,8.99516499,680000,1610,450
400000,3,2.5,1450,8064,1,0,0,3,8,1450,0,1984,0,3,0,0,1,0,0,8.99516499,110700,680,0
110700,2,1,680,8064,1,0,0,3,6,680,0,1941,0,4,0,0,0,0,0,8.99516499,326000,2580,700
270000,4,2.5,1660,8063,1,0,0,4,7,1660,0,1978,0,4,0,0,0,0,0,8.995040975,232000,1200,0
205000,4,1.5,1420,8063,1,0,0,3,7,940,1,1962,0,4,0,0,0,0,0,8.995040975,270000,1660,0
232000,2,1,1200,8063,1,0,0,4,6,1200,0,1958,0,4,0,0,0,0,0,8.995040975,205000,1420,480
470000,4,2.5,2680,8062,1,0,3,4,7,1530,1,1967,0,4,0,0,0,0,0,8.994916944,470000,2680,1150
250000,3,1,990,8062,1,0,0,4,7,990,0,1960,0,4,0,0,0,0,0,8.994916944,250000,990,0
440000,4,2.5,2880,8061,2,0,0,3,9,2880,0,1988,0,2,0,1,0,0,0,8.994792897,440000,2880,0
389950,4,2.5,3140,8060,2,0,0,3,9,3140,0,1991,0,1,1,0,0,0,0,8.994668836,505000,1860,0
569000,3,2.5,2150,8060,2,0,0,3,8,2150,0,1995,0,1,1,0,0,0,0,8.994668836,569000,2150,0
505000,3,2.5,1860,8060,2,0,0,4,8,1860,0,1987,0,1,1,0,0,0,0,8.994668836,389950,3140,0
365000,2,1.5,1160,8060,1,0,0,4,7,1160,0,1950,0,4,0,0,0,0,0,8.994668836,365000,1160,0
